회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8510,"네, 맞습니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8511,어쨌든 변위계측기하고 균열계측기를 설치했어요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8512,네.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8513,설치했는데 다른 걸 다 떠나서 쭉 진행해 오다가 초기 값이라고 하는데 균열계측기가 파손됐어요. 그 파손된 이유가 갑자기 균열이 발생되면서 파손된 것 아니에요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8514,"아니요, 그것은 아니고요.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8515,그거 왜 파손됐어요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8516,(자료화면을 보며) 이번에 무너진 붕괴된 여기 좌측면 쪽에 지금 하얀 쪽 있는 쪽에 기억자로 니은자 형식으로 꺾인 옹벽이 있었는데요.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8517,우각부 쪽에?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8518,"네, 우각부의 균열 바닥에다가 설치를 해놨는데 제가 보기에는 균열이 벌어진다고 균열계측기가 떨어지지는 않습니다. 균열 양쪽에 하나씩 이렇게 핀 같은 것을 박아 놓으니까, 그런데 한 쪽이 없어졌어요. 그것은 제가 보기에는 누가 인위적으로 뗐다든지 발로 이렇게 뭐 했다든지 그런 상태에서 파손이 된 겁니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8519,그리고 추가로 또 설치했잖아요. 그 설치한 것은 그만큼 균열이 좀 많이 발생이 됐고…….,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8520,"균열이 많이 발생, 추가로 유치원의 요청도 있고 해서요, 아까 말씀대로…….",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8521,"아니, 지금 말 그대로 우각부 쪽에 변위가 많이 발생된 부분, 균열이 많이 발생된 부분의 계측기 자료를 제가 다 봤어요. 다 검토를 해 보니까 3차 계측까지 진행하면서 현재 우각부 변위된 쪽에 신규로 추가 설치를 했고, 그렇잖아요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8522,"네, 맞습니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8523,거기에 또 파손이 됐었고?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8524,"네, 맞습니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8525,그래서 저는 균열계측기가 혹시 갑자기 그런 균열이 좀 발생되면…….,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8526,그것은 아닙니다.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8527,그건 아니라 이거죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8528,"네, 맞습니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8529,그래서 여쭤보는 것이고요. 지금 전체적으로 이 계측을 진행하는 과정을 보니까 서서히 어떻든 간에 공사가 진행되는 과정에서 결과적으로 균열이 발생되고 지금 현재 이 건물이 무너진 것도 우각부 쪽에서 결과적으로 원인이 돼서 토사가 어떻든 토압이 여러 가지 하중을 못 이기면서 무너졌다 이런 생각이 들어요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8530,그럴 가능성이 좀 많습니다.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8531,우리 안전진단도 그렇게 보고 있는 거죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8532,네.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8533,그리고 안전진단업체에서 최종적으로 계측관리보고서를 9월 5일에 냈어요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8534,9월 5일은 계측관리보고서를 낸 게 아니고요.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8535,본 위원 자료에는 그렇게 되어 있는데?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8536,"저희가 8월 22일에 가고 유치원 측이 요청하고 협의를 먼저 했었거든요. 태풍이 오고 우기가 좀 지난 다음에 와서 한번 점검을 다시 해달라고 요청을 받아가지고 저희가 약속을 9월 1일인가 8월 말인지는 정확히 기억이 안 나는데요, 9월 4일 한 2시 정도에 제가 유치원을 방문하겠다고 얘기를 해가지고 사전에 약속을 잡아 놓은 상태였습니다. 그리고 9월 2시 정도에 방문하기로 약속을 잡아 놓은 상태에서 9월 4일 오전에 점검을 해보시고 저한테 급히 전화가 오셨죠.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8537,"제가 이렇게 좀 말씀을 드릴게요. 안전진단업체에서는 나름대로 역할을 다 해 주신 것 같아요. 그런데 이제 8월 23일, 그러니까 22일에 균열 부분에 문제가 되고 23일에 신규 추가 설치하는 과정에서 균열이라든가 이런 것들이 육안으로 봐도 상당히 현저하게 그 전에 측정했던 것보다 차이가 많이 났던 것 같아요.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8538,"아니, 그렇게 차이가 많이 나진 않았습니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8539,그런데 지금 계측결과 자료에도 보면 내용이 편차가 좀 있어요. 그러면 그 편차가…….,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8540,"그런데 저희가 계측기나 이런 것으로 관리할 때 보면 주기적으로 해가지고 조금씩 조금씩 늘어나는 편차가 있고요. 갑자기 데이터가, 그러니까 그것은 기술적으로 저희가 판단을 좀 해야 됩니다. 그러니까 이게 지속적으로 우리가 5월 30일에 설치를 해놓고 6월 말, 7월 말, 8월 말 해가지고 조금씩 조금씩 공사를 한다 그러면 영향이 있을 수가 있는데요, 그런 내용은 좀 검토를 해야…….",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8541,지금 관리보고서를 죽 보고 계측결과값을 보니까 어쨌든 간에 그리고 또 현장사진 육안으로도 물론 그게 실질적으로 이 건물의 안전에 지대한 영향을 미친다고 판단하는 수치는 아닐지언정 그래도 기본적으로 최초에 계측한 것부터 서서히 균열이 좀 발생이 됐고 초기값과는 차이가 좀 있었고…….,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8542,"9월 4일에 저희가 현장 조사를 했고요. 그 계측기도 저희가 그때 다시 점검을 했습니다. 그리고 보통 저희가 2명이 가서 계측만 하는데 저도 이 현장이 굉장히 어렵고 위험성이 있다는 걸 사실상 인지를 하고 있어가지고요. 그런데 9월 4일 유치원으로부터 연락을 받고 저희 직원 4명이 나가서 내부까지 거의 균열 조사를 다 했었어요. 그래서 균열이 내부에 얼마나 늘어났는지 그다음에 내부의 계측도 다 했었고, 그리고 아까 원장님께서 말씀하셨는데 원장실이 가운데 정도 있었습니다. 그런데 건물이나 이런 데에 대해서 굉장히 이게 위험하구나 9월 4일에 사실상 인지했던 게 뭐냐면 인접 건물이나 이런 게 있으면, 인접 대지나 바닥이나 경계에 대해서는 균열이 많이 생겨요, 사실상. 안 생길 수가 없습니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8543,그렇죠.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8544,"그런데 제가 인지하고 원장님한테도 말씀드리고 한 제일 큰 내용이 뭐냐면 우리가 굴착을 하고 그러면 위험범위가 있습니다. 위험범위가 있는데 원장님실이 거의 이번에 저희가 사후 점검해가지고, 9월 4일에 제가 의견서를 제출해드렸는데 그거 받아보셨는지 모르겠는데…….",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8545,"네, 받았어요.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8546,"거기 사진을 보면 내부에 있는 균열들이 확연히 늘어난 것을 굉장히 많이 보실 거예요. 한 2~3미리 정도 해가지고 균열들이 진행을 하고 있습니다, 내부에 있는 것들이…….",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8547,"아니, 제가 지금 우리 안전진단 사장님한테 여쭤본 건은 현재 계측 값도 그렇고 실제 육안으로 가서 보니까 9월 4일에 차이가 난 거잖아요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8548,네.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8549,"차이가 난 것이고, 9월 6일에 이 사고가 발생했다는 말이에요. 그러면 9월 4일 이 부분에 확연한 차이를 느껴졌고, 충분히 문제의 위험성을 갖고 원장님을 만나신 거죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8550,"9월 4일에 그렇게 말씀드리고, 9월 5일 오전에 제가 사무실 가서 바로 의견이나 비교 사진을 다 작성해가지고 제가 사실 9월 4일 늦은 시간까지 그거 작성을 했고요, 그다음에 9월 5일에 상도유치원 실장님을 통해가지고 메일을 먼저 발송해 드렸습니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8551,만났어요? 메일만 발송했어요? 만나지는 않았어요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8552,9월 5일 오전에 메일을 발송해 드렸고요. 그다음에 9월 5일 1시인가 2시에 관계자 대책회의를 그때 한 거죠.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8553,"관계자 대책회의에 교육지원청 측이 있었습니까, 없었습니까?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8554,"네, 오셨습니다.",다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8555,교육지원청 누가 왔어요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,다단구조안전기술사사무소사장 김광균,8556,여러 분이라 정확히 기억은 안 나는데 아마 거기 회의록이나 이런 거 보면 다 있을 텐데요.,다단구조안전기술사사무소사장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8557,"김광미 원장님, 증인 이쪽으로 나오세요. 교육지원청에서 누가 나왔어요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8558,재정과장님 이하 밑에 팀장님하고 시설과 담당선생님하고 한 네 분 정도 나오셨어요.,서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8559,"그래서 그 자리에서 9월 5일, 4일 어떤 안전진단업체에서 나름대로 그런 모든 것들을 파악한 다음에 최종관리보고서를 가지고 문제가 있다고 인식을 해서 협의체들이 다 만났잖아요. 그 자리에 교육청……. 동작구청 있었어요, 없었어요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8560,없었습니다.,서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8561,동작구청 없었어요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8562,네.,서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8563,"그다음에 우리 원장님, 안전진단업체. 시공사는요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8564,시공사하고…….,서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8565,토목감리자는요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8566,"감리사님 오셨고요, 소장님 오셨습니다, 현장소장님. 두 분 오셨습니다.",서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8567,"시공사를 대신해서 현장소장, 토목감리자, 교육청관계자, 시설과, 재정과 그다음에 안전진단, 원장님?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8568,네.,서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8569,그 외 학부모님들이 있었어요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8570,학부모님은 안 계셨습니다.,서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8571,없었어요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8572,네.,서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8573,그러면 이렇게 나왔는데 그 보고서를 최종적으로 얘기하고 난 다음에 나온 결론이 뭐였어요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8574,"제가 두 시간 동안 하는 동안에 계속 저는 하고 싶었던 얘기가 현재 이 상태가 안전한지에 대해서 시종일관 물었고요. 그리고 두 시간 내내 그 감리사님은 안전하고 오차범위 내라는 말씀을 하셨고, 그리고 저는 학부모님들한테도 알려야 되고 내가 아이들하고 생활할 수 있는지, 나는 불안하다 이렇게…….",서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8575,감리자가 누구예요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,서울상도어린이집원장 김광미,8576,그때 당시에 김성연씨라고…….,서울상도어린이집원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8577,"그 강 이사님이 건설현장의 강 이사님인가요? (「네.」하는 이 있음) 시공사의 이사님이신가요? (「토목감리업체 현장감리하신 분입니다.」하는 이 있음) 이주영 상무가 있잖아요? 토목감리업체 이주영 상무가 있는데 그 자리에 이주영 상무는 안 계셨어요? (「현장에서 소일네일링에 대한 해박한 전문가를 용역감리를 하셨지만 별도로 자문위원으로 해서 실질적으로 하신 분입니다.」하는 이 있음) 잠깐 나와 보세요. 증인은 아니지만 들을 수 있는 것이지요, 참고로. 그쪽으로 서보세요.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,한울알엔디주식회사회장 김승영,8578,"제 인사부터 먼저 올리겠습니다. 지금 상도유치원 사고 난 현장에 처음에 제가 인벌브돼서 설계, 시공, 감리까지 제가 기술자문 은 맡은 김자 승자 영자 김승영이라고 합니다. 질의 받겠습니다.",한울알엔디주식회사회장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8579,한 가지 여쭈어보겠습니다. 다단구조 안전진단업체에서 그런 문제점을 갖고 얘기했을 때 그 자리에 현재 토목감리자로 등록된 사람은 이주영 상무시잖아요.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,한울알엔디주식회사회장 김승영,8580,"맞습니다. 네, 그렇습니다.",한울알엔디주식회사회장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8581,그 자리에 이주영 상무가 없었던 이유는 무엇이지요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,한울알엔디주식회사회장 김승영,8582,"이주영 상무는 현장에서 비상주 개념으로 근무를 해서 저를 지원했고, 상주는 제가 했는데 아까 질의하신 내용 중에서 소일네일링공법은…….",한울알엔디주식회사회장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8583,"소장님, 제가 소일네일링공법이 잘되었다, 잘못되었다 얘기하지 않겠습니다. 왜냐하면 현장에 따라 다 여건 변화가 있기 때문에, 그런데 제가 물었던 것은 보편적으로 점성토 지질이나 이런 데서는 그런 공법을 일반적으로 하느냐 안 하느냐 그것을 여쭈어본 거예요, 전문가시니까. 그런데 그것은 충분히 얘기되었고…….",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,한울알엔디주식회사회장 김승영,8584,아닙니다. 그 얘기는 조금 미흡한 얘기입니다.,한울알엔디주식회사회장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제284회[정례회] (2018.11.01 ~ 2018.12.20),"교육행정국, 교육시설관리본부, 학교안전공제회(1)",2018.11.13 화요일,황인구 위원,8585,"제가 다시 말씀드릴게요. 제가 이것을 소일네일링공법을 했으니까 잘못되었다 이러고 싶지는 않아요. 않고, 왜 그때 당시에 동작구청에 토목감리자로 등록되신 분이 이주영 상무님이셨어요. 그런데 그 당시에 문제가 있다고 해서 전체 협의체 할 때 이주영 상무님이 안 계셨느냐 그것을 여쭈어보는 것이에요.",위원
