회의록구분,대수,회의구분,위원회,회수,피감사기관,회의일자,발언자,발언순번,발언내용,기관구분
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,양민규 위원,855,"실장님, 그것과 관련된 노력했다는 자료들이 있으시면 저한테 다 제출해 주시길 바라겠고요.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,기획조정실장 권성연,856,"네, 그렇게 하겠습니다.",기획조정실장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,양민규 위원,857,"간단하게 그것과 관련해서 예를 들어서 제가 비교를 해 드리겠습니다. 서울 같은 경우에는 기준재정수요액이 한 8조 6,000억 정도 됩니다. 경기도 같은 경우에는 14조 2,000억 정도 됩니다. 기준재정수입액 같은 경우에는 서울시가 3조 7,000억, 경기도가 3조 1,900억 정도 됩니다. 하여튼 서울시교육청이 세금이 잘 걷히기 때문에 그나마 어떻게 보면 돈을 많이 받아야 됨에도 불구하고 오히려 역설적으로 역차별 당하는 측면이 있죠, 이런 부분과 관련해서?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,기획조정실장 권성연,858,"네, 그렇습니다.",기획조정실장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,양민규 위원,859,"그러면 그런 부분들을 적극적으로 건의해서 받을 수 있는, 사실 올해도 다들 아시지 않습니까? 학생 숫자가 줄어들어서 학생 숫자 줄어든 만큼 교부금이 줄어들었어요. 그래서 내년 예산도 굉장히 어려움을 겪고 있습니다. 그런데 공무원들 인건비는 0.9% 상향 조정될 예정이에요. 갈수록 더 어려워지는 거 아니겠습니까, 이 상태를 그대로 방치한다면? 이런 현상과 관련해서 특단의 대책이 필요한 거예요, 재정과 관련해서. 지금 봐 보세요. 올해 시설예산 9,000억이었습니다. 이번에 내년 편성예산이 얼마입니까? 한 4,480억 정도 되죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,기획조정실장 권성연,860,"네, 그렇습니다.",기획조정실장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,양민규 위원,861,"반 토막이에요, 반 토막. 이런 상황 속에서 내년에 일선학교에서 얼마나 민원이 많이 들어오겠습니까? 우리 시설과장님 지난번에 제가 질의를 한번 해 보니까 크게 걱정은 안 하고 있다고 답변하시던데 저는 크게 걱정이 됩니다, 현실적으로. 이게 현실이거든요. 그런데 이거 손 놓고 우리가 나 몰라라 할 상황이 아니에요. 사실은 부교육감님, 기조실장님, 교육감님 엄청 뛰어주셔야 돼요. 이거 해결 안 하면 굉장히 어려워지는 게 사실이지 않습니까?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,기획조정실장 권성연,862,"네, 말씀하신 내용이 다 맞는 말씀입니다. 저희가 그래서 기준재정수요액에서 기준재정수입액을 빼고 나머지 금액을 보통교부금으로 산정해서 받는데 저희가 그렇게 100%를 빼지 말고 지방자치단체 정액금을 80%로 낮춰달라는 주장을 계속하고 있고요. 그리고 지금 전체적으로 내국세분의 20.79%를 지방교육재정교부금으로 받고 있는데 그 교부금법 개정의견도 지속적으로 내고 있습니다. 그리고 지금 지방재정교부금법에 의하면 시도세 전입금을 서울은 10% 광역ㆍ경기는 5%라고 되어 있어서 법적으로도 서울이 많습니다. 이 부분도 개선의견을 내겠습니다.",기획조정실장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,양민규 위원,863,"어떻게 보면 서울이라는 이유만으로 역차별 당하고 있는 측면이 있다 저는 이런 생각을 가지고 있습니다. 또 우리 부교육감님 및 기조실장님께서 적극적으로 임해 주시면 감사하겠다 이런 생각이 들고. 한 가지만, 마지막입니다. 부교육감님, 제가 일전에 자료요청과 관련해서 한번 질의를 드린 적이 있었죠. 기억하고 계십니까? 학교행정실 혹시 행정실장님 계시면 제가 나와서 설명 좀 해달라고 한…….",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,부교육감 김영철,864,"네, 기억납니다.",부교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,양민규 위원,865,"기억하시죠? 아직까지 저는 설명을 우리 교육청 관계자로부터 들은 바가 없습니다. 그리고요 이게 제가 대강 들어보니까 에듀파인 아니겠습니까, 회계 관련한 프로그램 같으면? 그렇죠? 그런데 이걸 학교 보건교사 선생님들께서 일일이 그걸 클릭해야, 볼 수는 있대요. 볼 수는 있는데, 클릭해서 프린트해서 그걸 다시 취합을 해야 된다고 하더라고요. 그래서 자료요청을 하면 엄청나게 애를 먹을 수밖에 없는 거예요. 저는 그런 측면에 있어서 이해가 안 돼요, 이해가. 이게 만약 에듀파인 시스템의 문제라고 한다면 적극적으로 건의해서, 지금 우리가 어떤 세상에 살고 있습니까? 뭐라 할까요 너무나도 비행정적 비효율적, 보건교사들이 1년 동안 사용했던 구매했던 품목들 클릭 한 번 하면 당연히 뽑아져야 되는 거 아닙니까? 그런데 그게 안 되어 있는 것 같아요, 에듀파인 잘 모르겠습니다만. 이런 불편한 시스템을 만들어 놓고 위원님들이 어떻게 자료를 요구합니까? 무서워서 자료요구가 되겠습니까? 자료요구 하면 교육청에서 1,300개 학교에 다 공문시행을 하겠죠. 그러면 그 1,300개 학교의 선생님들은 죽어나는가 봐요. 이게 지금 시대에 전혀 맞지 않는 뒤떨어진 시스템 아니겠습니까? 그러면 이런 것들 개선시켜 달라고 시스템 설계할 때 지금이라도 조정이 가능하면 어떻게든 예산이라도 반영해서 바꿔줘야 되는 거 아닙니까? 이러다 보니까 사실은 자료요청을 하면 애꿎은 자료요청하신 위원님들이 욕 들어먹는 구조예요, 이게. 이것 적극적으로 한번 검토해 주십시오.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,부교육감 김영철,866,"네, 그 부분은 저도 살펴보고요 현재 차세대 나이스 개발도 하고 있으니까 이런 부분들이 있으면 적극적으로 개선의견 내겠습니다.",부교육감
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,양민규 위원,867,"보통은 엑셀만 하더라도 엑셀에만 기입해 놓더라도 아주 심플하게 소팅, 다 걸러낼 수 있지 않습니까? 어떻게 이렇게 되어 있는지 제 상식으로 이해가 잘 안 됩니다.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,기획조정실장 권성연,868,지금 교육부가 주관하고 시도교육청이 분담도 하고 해서 차세대 나이스 시스템을 구축해 왔고요 그 사업 만료 시점과 실행 시점 등을 챙겨보도록 하겠습니다.,기획조정실장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,양민규 위원,869,행정실이든 선생님들이든 편안하게 할 수 있는 방향으로 흘러가야 된다고 생각합니다. 이상입니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,위원장 최기찬,870,"양민규 위원님 수고하셨습니다. 손영순 국장님, 잠깐만 발언대에 서주세요.",위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,교육행정국장 손영순,871,교육행정국장 손영순입니다.,교육행정국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,위원장 최기찬,872,"한 가지 여쭤볼게요. 양민규 위원님께서 질의한 내용 중에 회의록이 없다고 하신 건데 회의록 자체를 안 만드신 건가요, 아니면 있는데 제출을 안 하신 건가요?",위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,교육행정국장 손영순,873,"기존 회의록 여부는 제가 좀 더 확인을 해 봐야 될 것 같습니다, 위원장님. 아마 회의록 자체가 없었던 게 아닌가 싶은데요. 제가 들어가서 다시 확인하고 말씀을 드리는 게 정확한 답변이 될 것 같습니다. (관계 공무원에게 설명을 듣고) 당시 회의록 작성이 안 된 것으로 지금 말씀을 들었습니다.",교육행정국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,위원장 최기찬,874,회의록 작성이 안 되어 있었어요?,위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,교육행정국장 손영순,875,아마 결과만 개요적으로 종합적으로 작성이 되어 있는 것으로 알고 있습니다.,교육행정국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,위원장 최기찬,876,"네, 알겠습니다. 혹시 우리 위원님들, 손영순 국장님을 상대로 질의하실 내용 있으신가요? (「없습니다.」하는 위원 있음) 없으시죠? 그러면 손영순 국장님은 돌아가셔도 되겠습니다.",위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,교육행정국장 손영순,877,감사합니다.,교육행정국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,위원장 최기찬,878,"단 한 가지, 잠깐만요. 다시 한번 주지를 좀 해야 될 사항 중에 하나 협조를 해 주셔야 될 게 본 회의장 우리 상임위에 들어오시든 나가시든 꼭 위원장한테 통보를 해 주셔야 됩니다. 그래야 회의가 원활하게 진행이 됩니다. 위원장이 여기 앉아 있는데 다른 분이 불러서 오셔 가지고 발언하고 또 그냥 가라고 해서 가고. 제가 그냥 여기에 허수아비로 앉아 있는 것은 아니지 않습니까? 그렇게 하면 전반적으로 회의 진행하는 데 어려움이 있습니다. 그러니까 우리 간부님들 협조 좀 해 주시면 고맙겠습니다. 돌아가세요. 애쓰셨습니다.",위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,교육행정국장 손영순,879,고맙습니다. (교육행정국장 퇴장),교육행정국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,위원장 최기찬,880,그러면 이어서 이호대 위원님 질의해 주시기 바랍니다.,위원장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,881,"기조실장님, 오늘이 무슨 날인지 아세요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,기획조정실장 권성연,882,오늘 전태일 열사 50주기…….,기획조정실장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,883,"네, 50주기죠. 훈장도 주시고 그런 일이 벌어지는데 논란은 또 있죠. 제도적으로 정책적으로 도와 줘야 되는데, 사실 이렇게 말씀을 여쭙는 건 정책국장님, 존경하는 전병주 부위원장님 말씀하셨는데 저도 오전에 잠깐 언급을 했지만 사립학교 교원분들의 기간제 비율, 평균은 20몇% 맞아요. 그런데 공립하고 비교하면 굉장히 차이 납니다. 아시죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,교육정책국장 강연흥,884,그렇습니다.,교육정책국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,885,"초등학교는 2%대인데 여기는 10몇%대, 중학교는 17%대인데 사립학교는 25%대. 그런데 더 중요한 것은 50%대 학교가 더 많다는 거죠. 평균이 가지고 있는 부당함, 부정함. 평균은 그렇지만 사실 50% 이상 기간제교사를 보유하고 있는 그런 학교들이 있다, 이것은 개선되어야죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,교육정책국장 강연흥,886,그렇습니다.,교육정책국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,887,이게 삶의 질의 문제이기도 하지만 아이들의 학습권의 문제일 수도 있고 그런 데 더 관심을 가져주시길 다시 특별히 또 부탁드리겠습니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,교육정책국장 강연흥,888,그렇게 하겠습니다.,교육정책국장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,889,"그리고 손 국장님 연관되어 있지만 지원청과 관련해서도 각 지원청별 변상금 또 불납결손, 담당자 등등 보면 세입이 중요하다는 말씀드렸고, 아마 지원청별로 다 다를 거라고 생각합니다. 그래서 어렵고, 굉장히 많은, 지원청별로 현황을 다 뽑아봤는데 담당자뿐만 아니라 불납결손액이 얼마나 되고 지금은 또 얼마나 되는지, 이게 또 지역청별로도 차이가 있으니까. 총무과장님, 이게 총무과장님 역할이죠, 총무과장님의 역할이 지역청 조직에 일할 수 있게 보내주고 그런 게?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,890,"네, 현원의 배치는 총무과에서 하고 있습니다.",총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,891,"그래서 교육청은 교육청대로 지원청은 지원청대로 일을 좀, 이게 8급분들이 많으세요. 일의 많고 적음을 떠나서 이것은 한번 고민해 달라. 업무의 양이나 또 세입에 대한 관심 이런 것이 나오는 것 아니냐. 그래서 이전수입 말고 자체재원으로 이게 더 많이 확보될 수 있도록 노력해 달라. 꾸준히 저도 살펴보겠습니다. 그렇다고 총무과장님 끝난 것은 아니고요. 감사관 청렴시민감사관실에서 인원이 필요하다고 하면 총무과에서 공고 내고 그렇게 진행하나요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,892,지금 감사관에서 얘기가 되고 있는 그 부분은 감사관 자체에서 하고 있습니다.,총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,893,자체에서 하나요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,감사관 이민종,894,제가 말씀드릴게요.,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,895,"잠시만요. 총무과장님, 통상 모집공고를 낼 때 인원수를 확정해서 내지는 않나요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,896,일반적인 모집공고는 저희 총무과에서 낼 때는 확정을 해서 냅니다.,총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,897,"회계, 시설, 학사 세 분야로 나눠서 9월 4일 모집공고를 냈는데 OOO명. 9월 4일에 모집공고 내고 9월 19일에 인원수를 그제야 확정합니다. 이게 말이 되나요? 상식적인가요? OOO명하고 모집인원 보고 4일에 공고하고 19일에 그 분야의 채용 인원을 결정해요. 그렇게 하나요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,898,구체적으로 어떤 공고인지 말씀해 주시면 제가…….,총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,899,마찬가지로 청렴시민감사관…….,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,감사관 이민종,900,그 부분은 저희가 관여를 한 사항이기 때문에요…….,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,901,잠깐만요. 그러니까 일반적인 얘기를 들어보고 그다음에 질의……. 기다리시면 지금 질의할 것 굉장히 많습니다. 그렇지는 않죠? 보통 확정하고 내죠?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,902,저희가 할 때는 일반적으로 인원수 확정해서 공고합니다.,총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,903,"확정해 놓고도 더 재미있는 건 예정인원 1명을 면접평가 높은 사람을 대상으로 해서 1명씩 가감하기로 하고, 저는 이런 절차가 왜 있는지도 모르겠고, 이따 들어보겠지만. 더 재미있는 건 각 분야별 예정 면접 채용인원이 있다면 2배수면 그 채용인원에 4명 뽑는다면 8명을 합격시켜서 면접을 진행하는 게 맞죠, 통상?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,904,다른 부서의 일이라서 제가 구체적으로 답변드리기는…….,총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,905,총무과는 어떻게 하는지 물어보는 겁니다.,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,906,일반적으로 배수는 최종합격자에 비해서 면접인원은 몇 배수 정도 뽑기는 합니다.,총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,907,"그렇죠. 2배면 그 분야에, 학사 4명이면 8명, 회계 5명이면 10명 이렇게 하겠죠?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,908,네.,총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,909,"이따 확인하겠지만 감사관실에서 진행을 하면서 예정인원 확정도 늦게 하고 더 재미있는 건 지금 말씀대로 2배수, 그것도 그 분야의 2배수가 아니라 전체 인원수의 2배수를 뽑습니다. 약간 이상하긴 하죠, 일반상식적으로?.",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,총무과장 이길환,910,제가 구체적인 내용을 잘 몰라서…….,총무과장
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,911,"모르시겠죠. 이제 감사관님, 다시 얘기합니다. 비상근 청렴시민감사관 공고에 서울시교육청 직원의 가족은 지원할 수 없나요?",위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,감사관 이민종,912,그런 조항은 없습니다.,감사관
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,이호대 위원,913,없죠. 상식적으로 가족관계에 있는 사람이 지원하는 경우 이 사실을 알리는 게 맞나요 아니면 이야기하지 않는 게 맞나요?,위원
서울특별시의회 회의록,10,행정사무감사,교육위원회,제298회[정례회](2020.11.02 ~ 2020.12.22),"서울시교육청 대변인, 감사관, 총무과, 기획조정실, 교육정책국, 11개 교육지원청, 교육연구정보원(2)",2020.11.13 금요일,감사관 이민종,914,그 부분 설명을 좀 드리겠습니다.,감사관
